iter,run,tensor,layer,wmax,wrms
68000,flagship,self_attention.linear_proj,59,0.527344,0.0346107
68000,flagship,self_attention.linear_proj,60,0.542969,0.0316208
68000,flagship,self_attention.linear_proj,61,0.554688,0.0286469
68000,flagship,self_attention.linear_proj,62,0.683594,0.0239125
68000,flagship,self_attention.linear_proj,63,0.726562,0.0187719
68000,flagship,mlp.linear_fc2,0,2.48438,0.0396109
68000,flagship,mlp.linear_fc2,1,4.09375,0.0388793
68000,flagship,mlp.linear_fc2,2,2.6875,0.0420175
68000,flagship,mlp.linear_fc2,3,1.875,0.0416574
68000,flagship,mlp.linear_fc2,4,2.5625,0.0414106
68000,flagship,mlp.linear_fc2,5,4.8125,0.0412092
68000,flagship,mlp.linear_fc2,6,2.17188,0.0416757
68000,flagship,mlp.linear_fc2,7,2.6875,0.0422774
68000,flagship,mlp.linear_fc2,8,2.76562,0.042782
68000,flagship,mlp.linear_fc2,9,3.53125,0.0428104
68000,flagship,mlp.linear_fc2,10,3.54688,0.0428909
68000,flagship,mlp.linear_fc2,11,2.84375,0.0429403
68000,flagship,mlp.linear_fc2,12,2.51562,0.0428725
68000,flagship,mlp.linear_fc2,13,2.73438,0.0427188
68000,flagship,mlp.linear_fc2,14,1.75,0.0424822
68000,flagship,mlp.linear_fc2,15,2.26562,0.0421377
68000,flagship,mlp.linear_fc2,16,1.98438,0.0418263
68000,flagship,mlp.linear_fc2,17,2.25,0.0419144
68000,flagship,mlp.linear_fc2,18,1.55469,0.0419015
68000,flagship,mlp.linear_fc2,19,1.82812,0.0419865
68000,flagship,mlp.linear_fc2,20,1.92188,0.0420222
68000,flagship,mlp.linear_fc2,21,2.15625,0.0419501
68000,flagship,mlp.linear_fc2,22,1.42969,0.0419952
68000,flagship,mlp.linear_fc2,23,2.3125,0.0421016
68000,flagship,mlp.linear_fc2,24,1.27344,0.0424623
68000,flagship,mlp.linear_fc2,25,1.875,0.0426282
68000,flagship,mlp.linear_fc2,26,1.78125,0.0425983
68000,flagship,mlp.linear_fc2,27,1.83594,0.0427768
68000,flagship,mlp.linear_fc2,28,2.04688,0.0427806
68000,flagship,mlp.linear_fc2,29,1.61719,0.0427822
68000,flagship,mlp.linear_fc2,30,1.91406,0.04277
68000,flagship,mlp.linear_fc2,31,2.39062,0.0428317
68000,flagship,mlp.linear_fc2,32,1.79688,0.0429656
68000,flagship,mlp.linear_fc2,33,2.03125,0.0430216
68000,flagship,mlp.linear_fc2,34,1.32031,0.0430918
68000,flagship,mlp.linear_fc2,35,1.94531,0.0431527
68000,flagship,mlp.linear_fc2,36,2.35938,0.0432041
68000,flagship,mlp.linear_fc2,37,1.84375,0.0432623
68000,flagship,mlp.linear_fc2,38,2.60938,0.0433081
68000,flagship,mlp.linear_fc2,39,1.23438,0.0433266
68000,flagship,mlp.linear_fc2,40,1.63281,0.0433343
68000,flagship,mlp.linear_fc2,41,0.863281,0.0433319
68000,flagship,mlp.linear_fc2,42,2.25,0.0433357
68000,flagship,mlp.linear_fc2,43,1.875,0.043342
68000,flagship,mlp.linear_fc2,44,2.125,0.0433511
68000,flagship,mlp.linear_fc2,45,1.30469,0.0433706
68000,flagship,mlp.linear_fc2,46,1.3125,0.0434049
68000,flagship,mlp.linear_fc2,47,1.95312,0.0434412
68000,flagship,mlp.linear_fc2,48,0.980469,0.0435298
68000,flagship,mlp.linear_fc2,49,0.941406,0.0435936
68000,flagship,mlp.linear_fc2,50,0.984375,0.0437041
68000,flagship,mlp.linear_fc2,51,1.27344,0.0438271
68000,flagship,mlp.linear_fc2,52,1.1875,0.0439785
68000,flagship,mlp.linear_fc2,53,1.50781,0.0441409
68000,flagship,mlp.linear_fc2,54,1.42969,0.044316
68000,flagship,mlp.linear_fc2,55,1.14844,0.0445422
68000,flagship,mlp.linear_fc2,56,1.27344,0.044712
68000,flagship,mlp.linear_fc2,57,1.24219,0.0446348
68000,flagship,mlp.linear_fc2,58,2.0625,0.0442168
68000,flagship,mlp.linear_fc2,59,1.40625,0.0434923
68000,flagship,mlp.linear_fc2,60,1.42969,0.0424802
68000,flagship,mlp.linear_fc2,61,2.54688,0.0400789
68000,flagship,mlp.linear_fc2,62,2.20312,0.0362533
68000,flagship,mlp.linear_fc2,63,2.0625,0.0266557
68000,flagship,mlp.linear_fc1,0,0.855469,0.0363477
68000,flagship,mlp.linear_fc1,1,1.04688,0.0428014
68000,flagship,mlp.linear_fc1,2,1.10156,0.043994
68000,flagship,mlp.linear_fc1,3,1.28125,0.0433977
68000,flagship,mlp.linear_fc1,4,1.17188,0.0427589
68000,flagship,mlp.linear_fc1,5,1.01562,0.0421054
68000,flagship,mlp.linear_fc1,6,1.09375,0.0416717
68000,flagship,mlp.linear_fc1,7,0.847656,0.0420411
68000,flagship,mlp.linear_fc1,8,0.71875,0.0423291
68000,flagship,mlp.linear_fc1,9,0.886719,0.0425554
68000,flagship,mlp.linear_fc1,10,0.625,0.042588
68000,flagship,mlp.linear_fc1,11,0.699219,0.0425875
68000,flagship,mlp.linear_fc1,12,0.648438,0.0425777
68000,flagship,mlp.linear_fc1,13,0.691406,0.0426006
68000,flagship,mlp.linear_fc1,14,0.558594,0.04252
68000,flagship,mlp.linear_fc1,15,0.730469,0.0421856
68000,flagship,mlp.linear_fc1,16,0.613281,0.0417867
68000,flagship,mlp.linear_fc1,17,0.546875,0.0413991
68000,flagship,mlp.linear_fc1,18,0.742188,0.0413953
68000,flagship,mlp.linear_fc1,19,0.824219,0.0413414
68000,flagship,mlp.linear_fc1,20,0.675781,0.0412719
68000,flagship,mlp.linear_fc1,21,0.683594,0.0411242
68000,flagship,mlp.linear_fc1,22,0.550781,0.0411054
68000,flagship,mlp.linear_fc1,23,0.53125,0.04096
68000,flagship,mlp.linear_fc1,24,1,0.0411135
68000,flagship,mlp.linear_fc1,25,0.488281,0.0412877
68000,flagship,mlp.linear_fc1,26,0.574219,0.041305
68000,flagship,mlp.linear_fc1,27,0.589844,0.0414352
68000,flagship,mlp.linear_fc1,28,0.589844,0.0414515
68000,flagship,mlp.linear_fc1,29,0.609375,0.0414638
68000,flagship,mlp.linear_fc1,30,0.574219,0.0414318
68000,flagship,mlp.linear_fc1,31,0.445312,0.0414542
68000,flagship,mlp.linear_fc1,32,0.632812,0.0415284
68000,flagship,mlp.linear_fc1,33,0.546875,0.0416051
68000,flagship,mlp.linear_fc1,34,0.414062,0.0416572
68000,flagship,mlp.linear_fc1,35,0.486328,0.0417206
68000,flagship,mlp.linear_fc1,36,0.613281,0.0417932
68000,flagship,mlp.linear_fc1,37,0.578125,0.0418504
68000,flagship,mlp.linear_fc1,38,0.519531,0.041864
68000,flagship,mlp.linear_fc1,39,0.550781,0.0419062
68000,flagship,mlp.linear_fc1,40,0.558594,0.0419223
68000,flagship,mlp.linear_fc1,41,0.691406,0.0419259
68000,flagship,mlp.linear_fc1,42,0.578125,0.0419283
68000,flagship,mlp.linear_fc1,43,0.6875,0.0419306
68000,flagship,mlp.linear_fc1,44,0.578125,0.0419259
68000,flagship,mlp.linear_fc1,45,0.566406,0.041913
68000,flagship,mlp.linear_fc1,46,0.632812,0.0419063
68000,flagship,mlp.linear_fc1,47,0.746094,0.0418971
68000,flagship,mlp.linear_fc1,48,0.867188,0.0418998
68000,flagship,mlp.linear_fc1,49,0.558594,0.0418941
68000,flagship,mlp.linear_fc1,50,0.785156,0.0419266
68000,flagship,mlp.linear_fc1,51,0.484375,0.0419646
68000,flagship,mlp.linear_fc1,52,0.855469,0.0420341
68000,flagship,mlp.linear_fc1,53,0.78125,0.0421345
68000,flagship,mlp.linear_fc1,54,0.964844,0.0422631
68000,flagship,mlp.linear_fc1,55,0.605469,0.0424408
68000,flagship,mlp.linear_fc1,56,0.871094,0.0425923
68000,flagship,mlp.linear_fc1,57,0.699219,0.0425944
68000,flagship,mlp.linear_fc1,58,0.769531,0.042407
68000,flagship,mlp.linear_fc1,59,0.773438,0.0419553
68000,flagship,mlp.linear_fc1,60,0.6875,0.0412219
68000,flagship,mlp.linear_fc1,61,0.617188,0.0397576
68000,flagship,mlp.linear_fc1,62,0.488281,0.0373416
68000,flagship,mlp.linear_fc1,63,0.949219,0.0363011
75126,flagship,self_attention.linear_proj,0,2.625,0.0358794
75126,flagship,self_attention.linear_proj,1,3.40625,0.0407401
75126,flagship,self_attention.linear_proj,2,3.53125,0.0416726
75126,flagship,self_attention.linear_proj,3,3.9375,0.0413784
75126,flagship,self_attention.linear_proj,4,4.1875,0.0407045
75126,flagship,self_attention.linear_proj,5,3.53125,0.0408699
75126,flagship,self_attention.linear_proj,6,2.03125,0.0416192
75126,flagship,self_attention.linear_proj,7,2.75,0.0421435
75126,flagship,self_attention.linear_proj,8,2.07812,0.0425764
75126,flagship,self_attention.linear_proj,9,4.4375,0.0420884
75126,flagship,self_attention.linear_proj,10,2.26562,0.0417839
75126,flagship,self_attention.linear_proj,11,3.21875,0.0416518
75126,flagship,self_attention.linear_proj,12,1.97656,0.0399534
75126,flagship,self_attention.linear_proj,13,1.90625,0.0408703
75126,flagship,self_attention.linear_proj,14,2.60938,0.0397619
75126,flagship,self_attention.linear_proj,15,1.72656,0.0395066
75126,flagship,self_attention.linear_proj,16,2.34375,0.0403646
75126,flagship,self_attention.linear_proj,17,2.39062,0.0412816
75126,flagship,self_attention.linear_proj,18,2.42188,0.0409845
75126,flagship,self_attention.linear_proj,19,1.21875,0.0423822
75126,flagship,self_attention.linear_proj,20,1.66406,0.0412527
75126,flagship,self_attention.linear_proj,21,1.79688,0.0400603
75126,flagship,self_attention.linear_proj,22,1.50781,0.0429597
75126,flagship,self_attention.linear_proj,23,1.79688,0.0427231
75126,flagship,self_attention.linear_proj,24,0.777344,0.0425394
75126,flagship,self_attention.linear_proj,25,0.769531,0.0416932
75126,flagship,self_attention.linear_proj,26,1.09375,0.0407981
75126,flagship,self_attention.linear_proj,27,0.617188,0.0446411
75126,flagship,self_attention.linear_proj,28,0.652344,0.0416415
75126,flagship,self_attention.linear_proj,29,0.742188,0.0418319
75126,flagship,self_attention.linear_proj,30,0.730469,0.0433709
75126,flagship,self_attention.linear_proj,31,0.703125,0.0390313
75126,flagship,self_attention.linear_proj,32,0.605469,0.040498
75126,flagship,self_attention.linear_proj,33,0.632812,0.039629
75126,flagship,self_attention.linear_proj,34,0.613281,0.0429829
75126,flagship,self_attention.linear_proj,35,0.894531,0.0408544
75126,flagship,self_attention.linear_proj,36,0.625,0.0387739
75126,flagship,self_attention.linear_proj,37,0.988281,0.03588
75126,flagship,self_attention.linear_proj,38,0.816406,0.0380915
75126,flagship,self_attention.linear_proj,39,1.125,0.0367828
75126,flagship,self_attention.linear_proj,40,0.738281,0.0376834
75126,flagship,self_attention.linear_proj,41,0.451172,0.0371339
75126,flagship,self_attention.linear_proj,42,0.535156,0.0366094
75126,flagship,self_attention.linear_proj,43,0.699219,0.0368214
75126,flagship,self_attention.linear_proj,44,0.458984,0.037636
75126,flagship,self_attention.linear_proj,45,0.527344,0.0380435
75126,flagship,self_attention.linear_proj,46,0.4375,0.0384992
75126,flagship,self_attention.linear_proj,47,0.742188,0.0362337
75126,flagship,self_attention.linear_proj,48,0.527344,0.0394317
75126,flagship,self_attention.linear_proj,49,0.546875,0.037546
75126,flagship,self_attention.linear_proj,50,1.05469,0.0374218
75126,flagship,self_attention.linear_proj,51,0.402344,0.0398481
75126,flagship,self_attention.linear_proj,52,1.11719,0.0387737
75126,flagship,self_attention.linear_proj,53,0.539062,0.0401597
75126,flagship,self_attention.linear_proj,54,0.992188,0.039106
75126,flagship,self_attention.linear_proj,55,0.84375,0.0392173
75126,flagship,self_attention.linear_proj,56,0.875,0.0397163
75126,flagship,self_attention.linear_proj,57,0.742188,0.0373632
75126,flagship,self_attention.linear_proj,58,0.628906,0.0375973
75126,flagship,self_attention.linear_proj,59,0.5625,0.0358849
75126,flagship,self_attention.linear_proj,60,0.597656,0.0327998
75126,flagship,self_attention.linear_proj,61,0.585938,0.0297706
75126,flagship,self_attention.linear_proj,62,0.761719,0.024503
75126,flagship,self_attention.linear_proj,63,0.824219,0.0192857
75126,flagship,mlp.linear_fc2,0,2.78125,0.0411496
75126,flagship,mlp.linear_fc2,1,4.84375,0.0406336
75126,flagship,mlp.linear_fc2,2,2.95312,0.0433325
75126,flagship,mlp.linear_fc2,3,2.04688,0.042895
75126,flagship,mlp.linear_fc2,4,2.85938,0.0426894
75126,flagship,mlp.linear_fc2,5,5.4375,0.0425534
75126,flagship,mlp.linear_fc2,6,2.40625,0.0430051
75126,flagship,mlp.linear_fc2,7,2.8125,0.0436064
75126,flagship,mlp.linear_fc2,8,2.9375,0.0440752
75126,flagship,mlp.linear_fc2,9,3.98438,0.0441023
75126,flagship,mlp.linear_fc2,10,4,0.0441923
75126,flagship,mlp.linear_fc2,11,3.0625,0.0442452
75126,flagship,mlp.linear_fc2,12,2.78125,0.0441851
75126,flagship,mlp.linear_fc2,13,3.04688,0.0440494
75126,flagship,mlp.linear_fc2,14,1.92969,0.0438301
75126,flagship,mlp.linear_fc2,15,2.51562,0.043512
75126,flagship,mlp.linear_fc2,16,2.1875,0.0432426
75126,flagship,mlp.linear_fc2,17,2.45312,0.0433297
75126,flagship,mlp.linear_fc2,18,1.6875,0.0433218
75126,flagship,mlp.linear_fc2,19,1.9375,0.0433964
75126,flagship,mlp.linear_fc2,20,2.14062,0.04344
75126,flagship,mlp.linear_fc2,21,2.34375,0.0433822
75126,flagship,mlp.linear_fc2,22,1.53125,0.0434094
75126,flagship,mlp.linear_fc2,23,2.51562,0.0435172
75126,flagship,mlp.linear_fc2,24,1.39062,0.0438496
75126,flagship,mlp.linear_fc2,25,2.0625,0.0439994
75126,flagship,mlp.linear_fc2,26,1.86719,0.0439505
75126,flagship,mlp.linear_fc2,27,1.99219,0.044102
75126,flagship,mlp.linear_fc2,28,2.25,0.0440758
75126,flagship,mlp.linear_fc2,29,1.70312,0.0440413
75126,flagship,mlp.linear_fc2,30,2.125,0.0439951
75126,flagship,mlp.linear_fc2,31,2.70312,0.0440228
75126,flagship,mlp.linear_fc2,32,1.95312,0.0441321
75126,flagship,mlp.linear_fc2,33,2.17188,0.044167
75126,flagship,mlp.linear_fc2,34,1.375,0.0442223
75126,flagship,mlp.linear_fc2,35,2.0625,0.0442778
75126,flagship,mlp.linear_fc2,36,2.5625,0.0443169
75126,flagship,mlp.linear_fc2,37,2.125,0.0443506
75126,flagship,mlp.linear_fc2,38,2.98438,0.0443781
75126,flagship,mlp.linear_fc2,39,1.29688,0.0443818
75126,flagship,mlp.linear_fc2,40,1.71875,0.0443782
75126,flagship,mlp.linear_fc2,41,0.914062,0.044363
75126,flagship,mlp.linear_fc2,42,2.46875,0.0443539
75126,flagship,mlp.linear_fc2,43,2.01562,0.044349
75126,flagship,mlp.linear_fc2,44,2.34375,0.0443507
75126,flagship,mlp.linear_fc2,45,1.38281,0.0443572
75126,flagship,mlp.linear_fc2,46,1.33594,0.0443891
75126,flagship,mlp.linear_fc2,47,2.14062,0.044416
75126,flagship,mlp.linear_fc2,48,1.03906,0.0444994
75126,flagship,mlp.linear_fc2,49,0.941406,0.044558
75126,flagship,mlp.linear_fc2,50,1.00781,0.0446702
75126,flagship,mlp.linear_fc2,51,1.32031,0.0448008
75126,flagship,mlp.linear_fc2,52,1.25781,0.0449715
75126,flagship,mlp.linear_fc2,53,1.59375,0.0451544
75126,flagship,mlp.linear_fc2,54,1.4375,0.0453663
75126,flagship,mlp.linear_fc2,55,1.17188,0.0456413
75126,flagship,mlp.linear_fc2,56,1.28906,0.0458744
75126,flagship,mlp.linear_fc2,57,1.375,0.0458747
75126,flagship,mlp.linear_fc2,58,2.14062,0.0455365
75126,flagship,mlp.linear_fc2,59,1.33594,0.0448697
75126,flagship,mlp.linear_fc2,60,1.65625,0.0438493
75126,flagship,mlp.linear_fc2,61,2.57812,0.0415855
75126,flagship,mlp.linear_fc2,62,2.25,0.0376313
75126,flagship,mlp.linear_fc2,63,2.76562,0.0280914
75126,flagship,mlp.linear_fc1,0,0.96875,0.0377875
75126,flagship,mlp.linear_fc1,1,1.10938,0.0440133
75126,flagship,mlp.linear_fc1,2,1.16406,0.0451697
75126,flagship,mlp.linear_fc1,3,1.36719,0.0446008
75126,flagship,mlp.linear_fc1,4,1.34375,0.0440237
75126,flagship,mlp.linear_fc1,5,1.10938,0.0434044
75126,flagship,mlp.linear_fc1,6,1.16406,0.0430003
75126,flagship,mlp.linear_fc1,7,1.03125,0.0433439
75126,flagship,mlp.linear_fc1,8,0.808594,0.0436018
75126,flagship,mlp.linear_fc1,9,1,0.0438114
75126,flagship,mlp.linear_fc1,10,0.726562,0.0438373
75126,flagship,mlp.linear_fc1,11,0.769531,0.0438367
75126,flagship,mlp.linear_fc1,12,0.738281,0.0438252
75126,flagship,mlp.linear_fc1,13,0.753906,0.0438505
75126,flagship,mlp.linear_fc1,14,0.617188,0.04377
75126,flagship,mlp.linear_fc1,15,0.839844,0.0434575
75126,flagship,mlp.linear_fc1,16,0.675781,0.043082
75126,flagship,mlp.linear_fc1,17,0.617188,0.0427088
75126,flagship,mlp.linear_fc1,18,0.886719,0.0427019
75126,flagship,mlp.linear_fc1,19,0.953125,0.042656
75126,flagship,mlp.linear_fc1,20,0.777344,0.0425958
75126,flagship,mlp.linear_fc1,21,0.785156,0.0424568
75126,flagship,mlp.linear_fc1,22,0.589844,0.0424313
75126,flagship,mlp.linear_fc1,23,0.570312,0.0423022
75126,flagship,mlp.linear_fc1,24,1.10156,0.0424328
75126,flagship,mlp.linear_fc1,25,0.554688,0.0425993
75126,flagship,mlp.linear_fc1,26,0.609375,0.0426068
75126,flagship,mlp.linear_fc1,27,0.605469,0.042725
75126,flagship,mlp.linear_fc1,28,0.675781,0.0427236
75126,flagship,mlp.linear_fc1,29,0.636719,0.0427143
75126,flagship,mlp.linear_fc1,30,0.621094,0.0426617
75126,flagship,mlp.linear_fc1,31,0.494141,0.0426514
75126,flagship,mlp.linear_fc1,32,0.710938,0.0426978
75126,flagship,mlp.linear_fc1,33,0.609375,0.042747
75126,flagship,mlp.linear_fc1,34,0.431641,0.0427731
75126,flagship,mlp.linear_fc1,35,0.550781,0.042817
75126,flagship,mlp.linear_fc1,36,0.695312,0.0428693
75126,flagship,mlp.linear_fc1,37,0.660156,0.0429044
75126,flagship,mlp.linear_fc1,38,0.578125,0.0429006
75126,flagship,mlp.linear_fc1,39,0.539062,0.0429282
75126,flagship,mlp.linear_fc1,40,0.554688,0.0429331
75126,flagship,mlp.linear_fc1,41,0.722656,0.0429232
75126,flagship,mlp.linear_fc1,42,0.679688,0.0429134
75126,flagship,mlp.linear_fc1,43,0.714844,0.0429058
75126,flagship,mlp.linear_fc1,44,0.566406,0.0428938
75126,flagship,mlp.linear_fc1,45,0.578125,0.0428681
75126,flagship,mlp.linear_fc1,46,0.644531,0.0428582
75126,flagship,mlp.linear_fc1,47,0.78125,0.0428403
75126,flagship,mlp.linear_fc1,48,0.9375,0.0428385
75126,flagship,mlp.linear_fc1,49,0.585938,0.0428278
75126,flagship,mlp.linear_fc1,50,0.84375,0.0428583
75126,flagship,mlp.linear_fc1,51,0.507812,0.0428989
75126,flagship,mlp.linear_fc1,52,0.941406,0.0429772
75126,flagship,mlp.linear_fc1,53,0.902344,0.0430868
75126,flagship,mlp.linear_fc1,54,1.11719,0.0432396
75126,flagship,mlp.linear_fc1,55,0.664062,0.0434269
75126,flagship,mlp.linear_fc1,56,0.929688,0.0436153
75126,flagship,mlp.linear_fc1,57,0.75,0.0436623
75126,flagship,mlp.linear_fc1,58,0.8125,0.0435174
75126,flagship,mlp.linear_fc1,59,0.882812,0.0431104
75126,flagship,mlp.linear_fc1,60,0.714844,0.0423953
75126,flagship,mlp.linear_fc1,61,0.691406,0.040936
75126,flagship,mlp.linear_fc1,62,0.503906,0.0383884
75126,flagship,mlp.linear_fc1,63,0.863281,0.0363071
75126,flagship,self_attention.linear_qkv,0,0.373047,0.0383528
75126,flagship,self_attention.linear_qkv,1,0.617188,0.0392882
75126,flagship,self_attention.linear_qkv,2,0.886719,0.0420744
75126,flagship,self_attention.linear_qkv,3,0.863281,0.0431079
75126,flagship,self_attention.linear_qkv,4,0.695312,0.0422207
75126,flagship,self_attention.linear_qkv,5,0.898438,0.0424351
75126,flagship,self_attention.linear_qkv,6,0.597656,0.0436246
75126,flagship,self_attention.linear_qkv,7,0.613281,0.0429484
75126,flagship,self_attention.linear_qkv,8,0.679688,0.0427131
75126,flagship,self_attention.linear_qkv,9,0.691406,0.0416602
75126,flagship,self_attention.linear_qkv,10,0.546875,0.0412101
75126,flagship,self_attention.linear_qkv,11,0.527344,0.0413232
75126,flagship,self_attention.linear_qkv,12,0.605469,0.0405557
75126,flagship,self_attention.linear_qkv,13,0.640625,0.0402522
75126,flagship,self_attention.linear_qkv,14,0.644531,0.0391555
75126,flagship,self_attention.linear_qkv,15,0.566406,0.0400203
75126,flagship,self_attention.linear_qkv,16,0.625,0.0404589
75126,flagship,self_attention.linear_qkv,17,0.527344,0.041266
75126,flagship,self_attention.linear_qkv,18,0.4375,0.0412949
75126,flagship,self_attention.linear_qkv,19,0.511719,0.042229
75126,flagship,self_attention.linear_qkv,20,0.458984,0.0408495
75126,flagship,self_attention.linear_qkv,21,0.472656,0.0401456
75126,flagship,self_attention.linear_qkv,22,0.546875,0.0430035
75126,flagship,self_attention.linear_qkv,23,0.621094,0.0416238
75126,flagship,self_attention.linear_qkv,24,0.582031,0.040587
75126,flagship,self_attention.linear_qkv,25,0.482422,0.0387815
75126,flagship,self_attention.linear_qkv,26,0.488281,0.0383483
75126,flagship,self_attention.linear_qkv,27,0.507812,0.0412861
75126,flagship,self_attention.linear_qkv,28,0.59375,0.0374806
75126,flagship,self_attention.linear_qkv,29,0.546875,0.0383677
75126,flagship,self_attention.linear_qkv,30,0.482422,0.0390048
75126,flagship,self_attention.linear_qkv,31,0.558594,0.0355342
75126,flagship,self_attention.linear_qkv,32,0.511719,0.036741
75126,flagship,self_attention.linear_qkv,33,0.597656,0.0352029
75126,flagship,self_attention.linear_qkv,34,0.486328,0.0377715
75126,flagship,self_attention.linear_qkv,35,0.503906,0.0363215
75126,flagship,self_attention.linear_qkv,36,0.492188,0.0335994
75126,flagship,self_attention.linear_qkv,37,0.353516,0.0302275
75126,flagship,self_attention.linear_qkv,38,0.34375,0.0339039
75126,flagship,self_attention.linear_qkv,39,0.369141,0.0313015
75126,flagship,self_attention.linear_qkv,40,0.351562,0.0311773
75126,flagship,self_attention.linear_qkv,41,0.316406,0.0307014
75126,flagship,self_attention.linear_qkv,42,0.273438,0.0293851
75126,flagship,self_attention.linear_qkv,43,0.267578,0.0301157
75126,flagship,self_attention.linear_qkv,44,0.318359,0.0302785
75126,flagship,self_attention.linear_qkv,45,0.326172,0.0320806
75126,flagship,self_attention.linear_qkv,46,0.378906,0.0337467
75126,flagship,self_attention.linear_qkv,47,0.357422,0.0314081
75126,flagship,self_attention.linear_qkv,48,0.494141,0.0358199
75126,flagship,self_attention.linear_qkv,49,0.371094,0.0352851
75126,flagship,self_attention.linear_qkv,50,0.464844,0.0337785
75126,flagship,self_attention.linear_qkv,51,0.351562,0.0344896
75126,flagship,self_attention.linear_qkv,52,0.365234,0.0347981
75126,flagship,self_attention.linear_qkv,53,0.349609,0.0357339
75126,flagship,self_attention.linear_qkv,54,0.328125,0.0348355
75126,flagship,self_attention.linear_qkv,55,0.376953,0.0359626
75126,flagship,self_attention.linear_qkv,56,0.574219,0.0355723
75126,flagship,self_attention.linear_qkv,57,0.347656,0.0351345
75126,flagship,self_attention.linear_qkv,58,0.285156,0.0349622
75126,flagship,self_attention.linear_qkv,59,0.306641,0.0334175
75126,flagship,self_attention.linear_qkv,60,0.357422,0.0322286
75126,flagship,self_attention.linear_qkv,61,0.296875,0.0293335
75126,flagship,self_attention.linear_qkv,62,0.511719,0.0253081
75126,flagship,self_attention.linear_qkv,63,0.257812,0.0212985
